#	 mag	 abs_mag	 b.c.
-0.606096	0.606096	1
-0.60571	0.60571	1
-0.60571	0.60571	1
0.617284	0.617284	1
0.617284	0.617284	1
0.618056	0.618056	1
0.618056	0.618056	1
0.61767	0.61767	1
0.61767	0.61767	1
-0.62037	0.62037	1
-0.62037	0.62037	1
0.586034	0.586034	1
0.586034	0.586034	1
-0.583333	0.583333	1
-0.583333	0.583333	1
-0.584877	0.584877	1
-0.584877	0.584877	1
-0.584491	0.584491	1
-0.584491	0.584491	1
0.641204	0.641204	1
0.641204	0.641204	1
0.641975	0.641975	1
0.641975	0.641975	1
0.643133	0.643133	1
0.643133	0.643133	1
-0.570602	0.570602	1
-0.570602	0.570602	1
-0.570216	0.570216	1
-0.570216	0.570216	1
0.569444	0.569444	1
0.569444	0.569444	1
0.568673	0.568673	1
0.568673	0.568673	1
-0.61034	0.61034	1
-0.61034	0.61034	1
0.625386	0.625386	1
0.625386	0.625386	1
-0.65625	0.65625	1
-0.65625	0.65625	1
0.676312	0.676312	1
0.676312	0.676312	1
0.675926	0.675926	1
0.675926	0.675926	1
-0.631173	0.631173	1
-0.631173	0.631173	1
-0.630787	0.630787	1
-0.630787	0.630787	1
0.61767	0.61767	1
0.61767	0.61767	1
-0.610725	0.610725	1
-0.610725	0.610725	1
0.61304	0.61304	1
0.61304	0.61304	1
-0.622299	0.622299	1
-0.622299	0.622299	1
0.619985	0.619985	1
0.619985	0.619985	1
-0.55787	0.55787	1
-0.55787	0.55787	1
0.511188	0.511188	1
0.511188	0.511188	1
-0.51466	0.51466	1
-0.192901	0.192901	-1
0.250386	0.250386	-1
0.589892	0.589892	1
0.589506	0.589506	1
0.589506	0.589506	1
0.582176	0.582176	1
0.582176	0.582176	1
-0.542438	0.542438	1
-0.00308642	0.00308642	-1
-0.0393519	0.0393519	-1
0.564043	0.564043	1
0.564429	0.564429	1
0.564429	0.564429	1
-0.58912	0.58912	1
-0.58912	0.58912	1
0.559028	0.559028	1
0.559028	0.559028	1
-0.58642	0.58642	1
-0.58642	0.58642	1
-0.586034	0.586034	1
-0.586034	0.586034	1
-0.588349	0.588349	1
-0.588349	0.588349	1
0.53858	0.53858	1
0.53858	0.53858	1
-0.576003	0.576003	1
-0.576003	0.576003	1
0.55787	0.55787	1
0.55787	0.55787	1
0.564429	0.564429	1
0.564429	0.564429	1
0.563657	0.563657	1
0.563657	0.563657	1
-0.554784	0.554784	1
-0.554784	0.554784	1
-0.549769	0.549769	1
-0.549769	0.549769	1
0.545139	0.545139	1
0.545139	0.545139	1
-0.540895	0.540895	1
-0.540895	0.540895	1
0.46875	0.46875	1
0.46875	0.46875	1
-0.526235	0.526235	1
-0.526235	0.526235	1
-0.525463	0.525463	1
-0.193287	0.193287	-1
0.27662	0.27662	-1
0.606867	0.606867	1
0.606481	0.606481	1
0.606481	0.606481	1
-0.626543	0.626543	1
-0.626543	0.626543	1
0.645062	0.645062	1
0.645062	0.645062	1
-0.595293	0.595293	1
-0.353781	0.353781	-1
0.336806	0.336806	-1
0.631173	0.631173	1
-0.558642	0.558642	1
-0.558642	0.558642	1
-0.559028	0.559028	1
-0.559028	0.559028	1
-0.558642	0.558642	1
-0.558642	0.558642	1
0.599151	0.599151	1
0.599151	0.599151	1
0.599923	0.599923	1
0.599923	0.599923	1
0.599151	0.599151	1
0.599151	0.599151	1
0.59838	0.59838	1
0.59838	0.59838	1
-0.645062	0.645062	1
-0.645062	0.645062	1
0.628472	0.628472	1
0.628472	0.628472	1
0.628858	0.628858	1
0.628858	0.628858	1
-0.631559	0.631559	1
-0.631559	0.631559	1
0.61034	0.61034	1
0.61034	0.61034	1
-0.64429	0.64429	1
-0.64429	0.64429	1
-0.641204	0.641204	1
-0.641204	0.641204	1
0.625386	0.625386	1
0.625386	0.625386	1
0.625772	0.625772	1
0.625772	0.625772	1
0.626929	0.626929	1
0.626929	0.626929	1
0.626157	0.626157	1
0.626157	0.626157	1
0.625386	0.625386	1
0.625386	0.625386	1
-0.576003	0.576003	1
-0.576003	0.576003	1
-0.575617	0.575617	1
-0.575617	0.575617	1
-0.575231	0.575231	1
-0.575231	0.575231	1
-0.574846	0.574846	1
-0.574846	0.574846	1
0.5625	0.5625	1
0.5625	0.5625	1
0.563272	0.563272	1
0.563272	0.563272	1
0.560957	0.560957	1
-0.0648148	0.0648148	-1
-0.0679012	0.0679012	-1
0.58642	0.58642	1
0.586806	0.586806	1
0.586806	0.586806	1
-0.615355	0.615355	1
-0.615355	0.615355	1
0.576389	0.576389	1
0.576389	0.576389	1
-0.627315	0.627315	1
-0.627315	0.627315	1
0.60841	0.60841	1
0.60841	0.60841	1
0.608025	0.608025	1
0.608025	0.608025	1
-0.599923	0.599923	1
-0.599923	0.599923	1
-0.600309	0.600309	1
-0.600309	0.600309	1
-0.599923	0.599923	1
-0.599923	0.599923	1
0.639275	0.639275	1
0.639275	0.639275	1
-0.647377	0.647377	1
-0.647377	0.647377	1
0.698688	0.698688	1
0.698688	0.698688	1
0.700231	0.700231	1
0.700231	0.700231	1
-0.661651	0.661651	1
-0.661651	0.661651	1
0.556713	0.556713	1
-0.0717593	0.0717593	-1
-0.0709877	0.0709877	-1
0.534722	0.534722	1
