#	 mag	 abs_mag	 b.c.
-0.664062	0.664062	1
-0.669271	0.669271	1
-0.299479	0.299479	-1
-0.295573	0.295573	-1
-0.635417	0.635417	1
-0.636719	0.636719	1
-0.636719	0.636719	1
-0.638021	0.638021	1
-0.638021	0.638021	1
-0.634115	0.634115	1
-0.634115	0.634115	1
0.52474	0.52474	1
0.52474	0.52474	1
0.529948	0.529948	1
-0.47526	0.47526	-1
0.398438	0.398438	-1
0.608073	0.608073	1
0.609375	0.609375	1
0.609375	0.609375	1
-0.480469	0.480469	1
-0.398438	0.398438	-1
-0.395833	0.395833	-1
-0.377604	0.377604	1
-0.385417	0.385417	1
-0.299479	0.299479	-1
-0.302083	0.302083	-1
-0.558594	0.558594	1
0.273438	0.273438	1
0.605469	0.605469	-1
-0.575521	0.575521	-1
0.651042	0.651042	1
0.66276	0.66276	1
0.66276	0.66276	1
-0.670573	0.670573	1
-0.670573	0.670573	1
0.664062	0.664062	1
0.664062	0.664062	1
-0.58724	0.58724	1
-0.533854	0.533854	-1
0.574219	0.574219	-1
0.643229	0.643229	1
0.657552	0.657552	1
0.657552	0.657552	1
0.65625	0.65625	1
0.65625	0.65625	1
0.64974	0.64974	1
0.64974	0.64974	1
0.647135	0.647135	1
0.647135	0.647135	1
-0.686198	0.686198	1
-0.686198	0.686198	1
0.675781	0.675781	1
0.675781	0.675781	1
-0.66276	0.66276	1
-0.66276	0.66276	1
0.691406	0.691406	1
0.691406	0.691406	1
0.695312	0.695312	1
0.695312	0.695312	1
0.69401	0.69401	1
0.69401	0.69401	1
-0.654948	0.654948	1
-0.654948	0.654948	1
0.708333	0.708333	1
0.708333	0.708333	1
0.707031	0.707031	1
0.707031	0.707031	1
-0.688802	0.688802	1
-0.688802	0.688802	1
0.635417	0.635417	1
0.635417	0.635417	1
0.636719	0.636719	1
0.636719	0.636719	1
0.638021	0.638021	1
0.638021	0.638021	1
-0.682292	0.682292	1
-0.682292	0.682292	1
-0.136719	0.136719	1
0.289062	0.289062	-1
0.351562	0.351562	-1
-0.324219	0.324219	1
-0.334635	0.334635	1
0.38151	0.38151	-1
-0.441406	0.441406	-1
-0.170573	0.170573	1
0.623698	0.623698	1
0.623698	0.623698	1
-0.692708	0.692708	1
-0.692708	0.692708	1
0.582031	0.582031	1
0.582031	0.582031	1
-0.658854	0.658854	1
-0.658854	0.658854	1
0.68099	0.68099	1
0.68099	0.68099	1
-0.638021	0.638021	1
-0.638021	0.638021	1
-0.635417	0.635417	1
-0.635417	0.635417	1
0.611979	0.611979	1
0.611979	0.611979	1
0.610677	0.610677	1
0.610677	0.610677	1
0.613281	0.613281	1
-0.0677083	0.0677083	-1
-0.0664062	0.0664062	-1
0.595052	0.595052	1
0.596354	0.596354	1
0.596354	0.596354	1
-0.66276	0.66276	1
-0.66276	0.66276	1
-0.661458	0.661458	1
-0.661458	0.661458	1
0.66276	0.66276	1
0.66276	0.66276	1
