mag	abs_mag	b.c.
-0.358025	0.358025	-1
0.537037	0.537037	-1
0.728395	0.728395	1
0.725309	0.725309	1
0.725309	0.725309	1
-0.759259	0.759259	1
0.0648148	0.0648148	-1
0.0709877	0.0709877	-1
-0.475309	0.475309	1
-0.478395	0.478395	1
0.101852	0.101852	-1
-0.12037	0.12037	-1
0.669753	0.669753	1
-0.648148	0.648148	1
-0.648148	0.648148	1
-0.635802	0.635802	1
-0.635802	0.635802	1
0.67284	0.67284	1
0.101852	0.101852	-1
-0.580247	0.580247	-1
-0.694444	0.694444	1
-0.691358	0.691358	1
-0.691358	0.691358	1
-0.685185	0.685185	1
-0.685185	0.685185	1
0.719136	0.719136	1
0.719136	0.719136	1
-0.75	0.75	1
-0.75	0.75	1
0.595679	0.595679	1
-0.240741	0.240741	-1
0.191358	0.191358	-1
-0.564815	0.564815	1
0.771605	0.771605	1
0.771605	0.771605	1
-0.731481	0.731481	1
-0.342593	0.342593	-1
0.231481	0.231481	-1
0.425926	0.425926	1
0.512346	0.512346	1
0.444444	0.444444	-1
0.481481	0.481481	-1
0.416667	0.416667	1
-0.527778	0.527778	1
-0.527778	0.527778	1
-0.564815	0.564815	1
-0.564815	0.564815	1
0.648148	0.648148	1
0.441358	0.441358	-1
0.444444	0.444444	-1
0.700617	0.700617	1
-0.660494	0.660494	1
-0.299383	0.299383	-1
0.311728	0.311728	-1
0.765432	0.765432	1
-0.780864	0.780864	1
-0.780864	0.780864	1
0.716049	0.716049	1
0.716049	0.716049	1
-0.756173	0.756173	1
-0.756173	0.756173	1
-0.759259	0.759259	1
-0.453704	0.453704	-1
0.237654	0.237654	-1
0.641975	0.641975	1
0.623457	0.623457	1
0.342593	0.342593	-1
-0.41358	0.41358	-1
-0.126543	0.126543	1
-0.12963	0.12963	1
-0.533951	0.533951	-1
0.0925926	0.0925926	-1
-0.524691	0.524691	1
0.648148	0.648148	1
0.648148	0.648148	1
-0.645062	0.645062	1
-0.123457	0.123457	-1
-0.111111	0.111111	-1
-0.561728	0.561728	1
